id_municipio,risco_observado,risco_previsto,codigo_uf,regiao,meta_alfabetizacao_2025,taxa_alfabetizacao_anterior,n_estudantes_teste,taxa_alfabetizacao_prevista,risco_ic95_inferior,risco_ic95_superior,deficit_para_meta_pp,amostra_suficiente,nome_municipio
4205456,0.35135135135135137,0.45980020479288075,42,Sul,65.64,58.71,37,54.01997952071193,0.29921075981736645,0.6203896497683951,11.620020479288073,True,Forquilhinha
4204608,0.39344262295081966,0.4584468875311241,42,Sul,65.88,59.07,183,54.15531124688759,0.38625380782918367,0.5306399672330646,11.724688753112403,True,Criciúma
4104253,0.45454545454545453,0.4560736067492653,41,Sul,66.39,59.84,33,54.392639325073475,0.28613711904631167,0.6260100944522189,11.997360674926526,True,Campo Magro
3525300,0.4563106796116505,0.45256831910834744,35,Sudeste,66.35,59.77,103,54.74316808916526,0.3564415164618714,0.5486951217548235,11.606831910834735,True,Jaú
3533502,0.36666666666666664,0.4494726656511567,35,Sudeste,67.53,61.56,30,55.052733434884324,0.2714658913457389,0.6274794399565744,12.477266565115677,True,Novo Horizonte
5006606,0.2606060606060606,0.44669475387741536,50,Centro-Oeste,65.01,57.76,165,55.33052461225847,0.3708366611425339,0.5225528466122968,9.679475387741533,True,Ponta Porã
3526803,0.25,0.4442506267508939,35,Sudeste,67.37,61.31,64,55.574937324910614,0.3225144663747572,0.5659867871270305,11.79506267508939,True,Lençóis Paulista
2605301,0.47058823529411764,0.44387827908004807,26,Nordeste,64.27,56.65,34,55.61217209199519,0.2768717351841945,0.6108848229759016,8.657827908004805,True,Exu
1100189,0.16981132075471697,0.4410657285812797,11,Norte,72.95,69.73,53,55.89342714187203,0.3073907376837111,0.5747407194788483,17.05657285812797,True,Pimenta Bueno
2600500,0.375,0.44030967262257814,26,Nordeste,64.88,57.56,40,55.96903273774218,0.28646619468126266,0.5941531505638936,8.910967262257813,True,Águas Belas
2609600,0.37037037037037035,0.43888423685670847,26,Nordeste,66.22,59.57,243,56.11157631432915,0.37648860879141477,0.5012798649220022,10.10842368567085,True,Olinda
2102036,0.34210526315789475,0.43869054522685175,21,Nordeste,68.89,63.61,38,56.13094547731483,0.2809132200647224,0.5964678703889811,12.759054522685169,True,Bom Jesus das Selvas
2200400,0.423728813559322,0.43251432442317306,22,Nordeste,67.77,61.91,59,56.74856755768269,0.3060966592443394,0.5589319896020067,11.021432442317305,True,Altos
3540200,0.375,0.4319789811475074,35,Sudeste,66.53,60.04,32,56.80210188524926,0.26034843148818254,0.6036095308068322,9.727898114750744,True,Pontal
2608750,0.4864864864864865,0.42765334190843524,26,Nordeste,62.99,54.74,37,57.23466580915648,0.2682377778797542,0.5870689059371162,5.75533419084352,True,Lagoa Grande
2614204,0.3684210526315789,0.42717676064192855,26,Nordeste,66.7,60.3,38,57.28232393580714,0.2698949875194125,0.5844585337644446,9.417676064192861,True,Sirinhaém
3124104,0.35294117647058826,0.4263911417489271,31,Sudeste,60.28,50.73,51,57.36088582510729,0.2906589084503233,0.562123375047531,2.9191141748927123,True,Esmeraldas
4128104,0.3277310924369748,0.4248891280499408,41,Sul,69.24,64.14,119,57.51108719500593,0.3360721098493007,0.5137061462505809,11.728912804994067,True,Umuarama
