id_municipio,risco_observado,risco_previsto,codigo_uf,regiao,meta_alfabetizacao_2025,taxa_alfabetizacao_anterior,n_estudantes_teste,taxa_alfabetizacao_prevista,risco_ic95_inferior,risco_ic95_superior,deficit_para_meta_pp,amostra_suficiente,nome_municipio
5003900,0.0,0.4569988311992968,50,Centro-Oeste,65.55,58.57,2,54.30011688007033,0.0,1.0,11.24988311992967,False,Figueirão
3303005,0.35,0.4562896512040348,33,Sudeste,71.51,67.56,20,54.371034879596515,0.23799395039709137,0.6745853520109782,17.13896512040349,False,Miracema
5221577,1.0,0.45621171796661636,52,Centro-Oeste,51.79,38.84,1,54.37882820333837,0.0,1.0,-2.588828203338373,False,Uirapuru
4104253,0.45454545454545453,0.4560736067492653,41,Sul,66.39,59.84,33,54.392639325073475,0.28613711904631167,0.6260100944522189,11.997360674926526,True,Campo Magro
2105609,0.2727272727272727,0.4556203432633447,21,Nordeste,62.87,54.55,11,54.43796567366552,0.16130545907317778,0.7499352274535116,8.432034326334474,False,Joselândia
4204350,0.2,0.45465321518322355,42,Sul,68.14,54.76,10,54.534678481677645,0.14602716326268173,0.7632792671037654,13.605321518322356,False,Cordilheira Alta
4302204,0.0,0.4542436962265878,43,Sul,80.0,81.93,4,54.57563037734122,0.0,0.9421876159373076,25.42436962265878,False,Boa Vista do Buricá
2615508,0.2857142857142857,0.453688294270306,26,Nordeste,66.05,59.32,14,54.6311705729694,0.19289819861795138,0.7144783899226606,11.418829427030595,False,Tracunhaém
2111706,0.3,0.4527891564242747,21,Nordeste,67.18,61.03,10,54.72108435757252,0.14427050269104374,0.7613078101575057,12.458915642427485,False,São Vicente Ferrer
3525300,0.4563106796116505,0.45256831910834744,35,Sudeste,66.35,59.77,103,54.74316808916526,0.3564415164618714,0.5486951217548235,11.606831910834735,True,Jaú
4100103,0.4166666666666667,0.45204424850862374,41,Sul,63.89,56.08,12,54.79557514913762,0.1704468312848496,0.7336416657323979,9.094424850862382,False,Abatiá
2205409,0.35714285714285715,0.45193964740093734,22,Nordeste,63.53,55.54,14,54.80603525990626,0.19123638396104492,0.7126429108408298,8.723964740093741,False,Joaquim Pires
5105903,0.25,0.45090416509931586,51,Centro-Oeste,64.47,56.94,16,54.909583490068414,0.2070881223154238,0.6947202078832079,9.560416509931585,False,Nobres
1101559,0.0,0.4501000144598848,11,Norte,74.44,71.95,3,54.98999855401152,0.0,1.0,19.450001445988477,False,Teixeirópolis
5106281,0.07692307692307693,0.44949084669147726,51,Centro-Oeste,65.72,58.82,13,55.05091533085227,0.1790781410586319,0.7199035523243227,10.669084669147729,False,Novo São Joaquim
3533502,0.36666666666666664,0.4494726656511567,35,Sudeste,67.53,61.56,30,55.052733434884324,0.2714658913457389,0.6274794399565744,12.477266565115677,True,Novo Horizonte
2513208,0.0,0.44924633769599137,25,Nordeste,61.68,52.79,3,55.07536623040086,0.0,1.0,6.60463376959914,False,Santa Cruz
3528007,0.26666666666666666,0.44784553921321446,35,Sudeste,69.83,65.03,15,55.21544607867855,0.19619094646295238,0.6995001319634766,14.614553921321445,False,Macatuba
2605509,0.8,0.44718821391536656,26,Nordeste,65.28,58.16,10,55.28117860846334,0.13901854441064126,0.7553578834200918,9.998821391536659,False,Ferreiros
3552700,0.25,0.4469458999592583,35,Sudeste,68.11,62.43,12,55.30541000407416,0.16564136386886164,0.728250436049655,12.804589995925838,False,Tabatinga
5006606,0.2606060606060606,0.44669475387741536,50,Centro-Oeste,65.01,57.76,165,55.33052461225847,0.3708366611425339,0.5225528466122968,9.679475387741533,True,Ponta Porã
4111506,0.25925925925925924,0.44666600783065563,41,Sul,70.86,66.58,27,55.33339921693443,0.25914094656733944,0.6341910690939718,15.526600783065568,False,Ivaiporã
2104008,0.07142857142857142,0.4466510058497572,21,Nordeste,66.08,59.36,14,55.334899415024275,0.18623014263892618,0.7070718690605882,10.745100584975724,False,Esperantinópolis
4320230,1.0,0.4465297144495797,43,Sul,80.0,85.29,2,55.34702855504203,0.0,1.0,24.65297144495797,False,Sede Nova
2504702,0.25,0.44628847972565666,25,Nordeste,59.31,49.32,4,55.371152027434334,0.0,0.9334530471105005,3.938847972565668,False,Congo
4107256,0.375,0.44578050569030697,41,Sul,59.98,50.3,8,55.4219494309693,0.10134135237153591,0.790219659009078,4.558050569030698,False,Douradina
1600535,0.2857142857142857,0.4455013377257015,16,Norte,69.95,65.21,21,55.449866227429844,0.23292193544606765,0.6580807400053353,14.500133772570159,False,Porto Grande
4303202,0.3333333333333333,0.4454167623364598,43,Sul,80.0,88.64,3,55.45832376635402,0.0,1.0,24.54167623364598,False,Cacique Doble
3125903,0.0,0.44449533232391053,31,Sudeste,51.24,38.1,2,55.55046676760895,0.0,1.0,-4.3104667676089505,False,Ferros
3526803,0.25,0.4442506267508939,35,Sudeste,67.37,61.31,64,55.574937324910614,0.3225144663747572,0.5659867871270305,11.79506267508939,True,Lençóis Paulista
5102850,0.8,0.44405985007925636,51,Centro-Oeste,68.55,63.1,5,55.59401499207437,0.00854211687279166,0.8795775832857211,12.955985007925626,False,Castanheira
2605301,0.47058823529411764,0.44387827908004807,26,Nordeste,64.27,56.65,34,55.61217209199519,0.2768717351841945,0.6108848229759016,8.657827908004805,True,Exu
3515202,0.0,0.4437520293225085,35,Sudeste,62.47,53.96,5,55.62479706774914,0.008264758666572725,0.8792392999784443,6.8452029322508565,False,Estrela d'Oeste
3540804,0.35714285714285715,0.44354140830644484,35,Sudeste,66.98,60.72,14,55.64585916935552,0.183300500520716,0.7037823160921737,11.334140830644486,False,Potirendaba
4314423,1.0,0.4434685213004082,43,Sul,80.0,85.93,1,55.653147869959184,0.0,1.0,24.346852130040816,False,Picada Café
5105176,0.3,0.44196609575536605,51,Centro-Oeste,66.31,59.71,10,55.803390424463394,0.13415743041523442,0.7497747610954977,10.506609575536608,False,Juruena
4205001,0.36363636363636365,0.44126883958294677,42,Sul,66.27,59.65,11,55.87311604170533,0.14783323721643582,0.7347044419494577,10.396883958294666,False,Dionísio Cerqueira
1100189,0.16981132075471697,0.4410657285812797,11,Norte,72.95,69.73,53,55.89342714187203,0.3073907376837111,0.5747407194788483,17.05657285812797,True,Pimenta Bueno
4305587,0.0,0.44078628755558474,43,Sul,80.0,86.88,1,55.92137124444152,0.0,1.0,24.078628755558483,False,Colinas
2205706,0.3793103448275862,0.4406627528434003,22,Nordeste,67.87,62.07,29,55.93372471565997,0.2599673455425213,0.6213581601442792,11.936275284340034,False,Luís Correia
2600500,0.375,0.44030967262257814,26,Nordeste,64.88,57.56,40,55.96903273774218,0.28646619468126266,0.5941531505638936,8.910967262257813,True,Águas Belas
5107792,0.125,0.4400812195650085,51,Centro-Oeste,67.14,60.97,8,55.99187804349914,0.09609581721700455,0.7840666219130125,11.148121956500859,False,Santo Antônio do Leste
2609600,0.37037037037037035,0.43888423685670847,26,Nordeste,66.22,59.57,243,56.11157631432915,0.37648860879141477,0.5012798649220022,10.10842368567085,True,Olinda
2102036,0.34210526315789475,0.43869054522685175,21,Nordeste,68.89,63.61,38,56.13094547731483,0.2809132200647224,0.5964678703889811,12.759054522685169,True,Bom Jesus das Selvas
1708205,0.6363636363636364,0.43858457611110696,17,Norte,68.94,63.68,22,56.141542388889306,0.23123002198680292,0.6459391302354109,12.798457611110692,False,Formoso do Araguaia
2605152,0.15,0.435575697030721,26,Nordeste,69.76,64.93,20,56.4424302969279,0.21826768124523718,0.6528837128162048,13.317569703072103,False,Dormentes
3120003,0.0,0.4348757131357864,31,Sudeste,57.48,46.69,1,56.512428686421366,0.0,1.0,0.967571313578631,False,Córrego Novo
3523503,0.2916666666666667,0.4348470900539761,35,Sudeste,67.63,61.7,24,56.515290994602395,0.23651101314079281,0.6331831669671594,11.1147090053976,False,Itatinga
4202453,0.3333333333333333,0.4341656942768695,42,Sul,,60.82,24,56.583430572313056,0.2358656368050207,0.6324657517487183,,False,Bombinhas
4219507,0.25,0.4339298903216692,42,Sul,70.88,66.62,28,56.607010967833084,0.25035133380895114,0.6175084468343872,14.272989032166912,False,Xanxerê
2200400,0.423728813559322,0.43251432442317306,22,Nordeste,67.77,61.91,59,56.74856755768269,0.3060966592443394,0.5589319896020067,11.021432442317305,True,Altos
3556800,0.375,0.43248237988261196,35,Sudeste,68.85,63.55,16,56.751762011738805,0.1897263847542083,0.6752383750110156,12.09823798826119,False,Viradouro
3540200,0.375,0.4319789811475074,35,Sudeste,66.53,60.04,32,56.80210188524926,0.26034843148818254,0.6036095308068322,9.727898114750744,True,Pontal
3540002,0.3333333333333333,0.4313342676777007,35,Sudeste,67.88,62.09,15,56.866573232229925,0.18069682406729975,0.6819717112881016,11.01342676777007,False,Pompéia
3544707,0.3333333333333333,0.431280364137875,35,Sudeste,73.32,70.28,3,56.871963586212495,0.0,0.9917142653557993,16.4480364137875,False,Sagres
2605905,0.3125,0.43072500117974255,26,Nordeste,65.53,58.54,16,56.92749988202574,0.18808791830352053,0.6733620840559645,8.602500117974259,False,Gameleira
2200277,0.5,0.4307034124525832,22,Nordeste,62.42,53.89,2,56.92965875474167,0.0,1.0,5.490341245258328,False,Alegrete do Piauí
3201803,0.125,0.4294562755041188,32,Sudeste,57.06,46.09,8,57.05437244958812,0.08643976784737861,0.772472783160859,0.005627550411880122,False,Divino de São Lourenço
4312179,0.0,0.4291992019945131,43,Sul,80.0,88.24,1,57.08007980054869,0.0,1.0,22.91992019945131,False,Mato Queimado
3153707,1.0,0.4283620849062278,31,Sudeste,54.49,42.5,1,57.163791509377226,0.0,1.0,-2.6737915093772244,False,Quartel Geral
2608750,0.4864864864864865,0.42765334190843524,26,Nordeste,62.99,54.74,37,57.23466580915648,0.2682377778797542,0.5870689059371162,5.75533419084352,True,Lagoa Grande
2614204,0.3684210526315789,0.42717676064192855,26,Nordeste,66.7,60.3,38,57.28232393580714,0.2698949875194125,0.5844585337644446,9.417676064192861,True,Sirinhaém
4207684,0.3333333333333333,0.4267611029362399,42,Sul,66.16,59.49,9,57.32388970637601,0.10361787647040216,0.7499043294020777,8.836110293623989,False,Ipuaçu
3137304,0.25,0.4264761331220808,31,Sudeste,53.43,41.04,4,57.35238668779192,0.0,0.9111495376490314,-3.9223866877919207,False,Lagoa dos Patos
3124104,0.35294117647058826,0.4263911417489271,31,Sudeste,60.28,50.73,51,57.36088582510729,0.2906589084503233,0.562123375047531,2.9191141748927123,True,Esmeraldas
3507456,0.5,0.42635663203722923,35,Sudeste,67.24,61.11,2,57.36433679627708,0.0,1.0,9.875663203722915,False,Borebi
5107180,0.09090909090909091,0.42589916982503184,51,Centro-Oeste,68.76,63.42,11,57.41008301749682,0.13368100231348218,0.7181173373365815,11.349916982503188,False,Ribeirão Cascalheira
4128104,0.3277310924369748,0.4248891280499408,41,Sul,69.24,64.14,119,57.51108719500593,0.3360721098493007,0.5137061462505809,11.728912804994067,True,Umuarama
3169307,0.38181818181818183,0.4247480450451245,31,Sudeste,60.25,50.69,55,57.52519549548756,0.29411006020241337,0.5553860298878356,2.7248045045124414,True,Três Corações
2209708,0.3333333333333333,0.42472059410575697,22,Nordeste,65.26,58.13,6,57.5279405894243,0.029197797619300192,0.8202433905922137,7.732059410575708,False,São Francisco do Piauí
2601003,0.4444444444444444,0.42463023542376405,26,Nordeste,67.86,62.05,9,57.53697645762359,0.10169622055822325,0.7475642502893048,10.323023542376411,False,Angelim
4202206,0.16666666666666666,0.423814760411932,42,Sul,67.43,61.4,6,57.6185239588068,0.028403029662105506,0.8192264911617585,9.81147604119321,False,Benedito Novo
4209805,1.0,0.4233718535788224,42,Sul,76.51,75.0,1,57.66281464211775,0.0,1.0,18.847185357882253,False,Leoberto Leal
3554953,0.25,0.42321237508547255,35,Sudeste,70.28,65.71,8,57.67876249145274,0.08084038755009432,0.7655843626208507,12.601237508547264,False,Tuiuti
4205902,0.40384615384615385,0.4228761226854153,42,Sul,,62.44,52,57.71238773145847,0.28860101702283414,0.5571512283479965,,True,Gaspar
2611606,0.47106598984771575,0.4224513784810814,26,Nordeste,68.08,62.39,985,57.754862151891864,0.3916038341015729,0.45329892286058987,10.325137848108135,True,Recife
5006200,0.31343283582089554,0.42135896890052604,50,Centro-Oeste,65.43,58.38,67,57.86410310994739,0.30312305725766775,0.5395948805433843,7.565896890052613,True,Nova Andradina
3550902,0.1111111111111111,0.4206435882834246,35,Sudeste,68.38,62.84,9,57.93564117165755,0.09811749042696455,0.7431696861398847,10.444358828342445,False,São Simão
2208650,0.16666666666666666,0.41983320349896475,22,Nordeste,66.65,60.22,6,58.016679650103534,0.024925802822885035,0.8147406041750445,8.633320349896472,False,Queimada Nova
2509057,0.6666666666666666,0.4197236729768444,25,Nordeste,72.42,68.93,12,58.02763270231557,0.1404920456185928,0.6989553003350959,14.39236729768443,False,Marcação
4307864,0.0,0.41873684882926304,43,Sul,80.0,92.86,1,58.12631511707369,0.0,1.0,21.873684882926312,False,Fagundes Varela
2203701,0.4,0.4186325560039099,22,Nordeste,64.5,56.99,45,58.13674439960901,0.27449018279653337,0.5627749292112865,6.363255600390993,True,Esperantina
5102637,0.34375,0.4173486275959548,51,Centro-Oeste,67.98,62.23,64,58.26513724040452,0.29653387577669366,0.538163379415216,9.714862759595484,True,Campo Novo do Parecis
3556305,0.2962962962962963,0.41693982011826214,35,Sudeste,69.43,64.42,27,58.306017988173785,0.23095925296937364,0.6029203872671507,11.123982011826222,False,Valparaíso
3134509,0.0,0.41641200500955766,31,Sudeste,60.71,51.36,1,58.35879949904423,0.0,1.0,2.3512005009557697,False,Itutinga
3127206,0.2,0.41596522763968313,31,Sudeste,60.73,51.4,5,58.403477236031684,0.0,0.8480002317916981,2.3265227639683133,False,Funilândia
2501708,0.4,0.4157001138385243,25,Nordeste,66.84,60.51,5,58.42998861614757,0.0,0.847695433662351,8.410011383852435,False,Barra de São Miguel
4202909,0.3561643835616438,0.4156412289613368,42,Sul,72.25,68.68,73,58.43587710386632,0.302585197931503,0.5286972599911706,13.814122896133682,True,Brusque
2612554,0.625,0.41541155766372545,26,Nordeste,65.78,58.92,8,58.45884423362746,0.07392353333170942,0.7568995819957415,7.3211557663725415,False,Santa Filomena
3123403,0.3333333333333333,0.41530190969495867,31,Sudeste,51.51,38.46,3,58.46980903050414,0.0,0.9729282058851956,-6.95980903050414,False,Doresópolis
4323309,1.0,0.4149993727706627,43,Sul,80.0,90.54,1,58.500062722933734,0.0,1.0,21.499937277066266,False,Vila Flores
2510303,0.5,0.4145352888802407,25,Nordeste,66.12,59.43,4,58.546471111975926,0.0,0.8973240937839468,7.573528888024079,False,Nova Palmeira
3138609,0.2222222222222222,0.41449781455082807,31,Sudeste,57.34,46.49,9,58.5502185449172,0.09264285965303065,0.7363527694486255,-1.210218544917197,False,Lima Duarte
4104055,0.3333333333333333,0.4140315490257662,41,Sul,75.06,72.87,3,58.596845097423376,0.0,0.9714088505487495,16.463154902576626,False,Campo Bonito
3163409,0.5,0.41386001330315153,31,Sudeste,80.0,,2,58.61399866968484,0.0,1.0,21.38600133031516,False,São José do Goiabal
3510906,0.25,0.4131182390813604,35,Sudeste,71.28,67.22,4,58.688176091863966,0.0,0.8956640688827765,12.591823908136035,False,Cássia dos Coqueiros
4128302,0.3333333333333333,0.4130148205993877,41,Sul,66.65,60.23,3,58.69851794006122,0.0,0.970190087881875,7.951482059938783,False,Uniflor
3518305,0.1111111111111111,0.41251512942221397,35,Sudeste,69.64,64.75,36,58.7484870577786,0.25170140692795095,0.573328851916477,10.891512942221404,True,Guararema
3166600,0.0,0.4124303240124968,31,Sudeste,80.0,,1,58.75696759875032,0.0,1.0,21.24303240124968,False,Serra da Saudade
4127882,0.21428571428571427,0.41154048035725826,41,Sul,68.79,63.46,14,58.84595196427418,0.1537560816192286,0.6693248790952879,9.944048035725828,False,Tunas do Paraná
2612307,0.20833333333333334,0.41126480280356986,26,Nordeste,65.23,58.09,24,58.87351971964301,0.21439857385047187,0.6081310317566678,6.3564802803569975,False,Saloá
3126901,0.5,0.4105674496127288,31,Sudeste,61.89,53.11,8,58.94325503872713,0.06967263672937651,0.7514622624960811,2.94674496127287,False,Frei Inocêncio
3502705,0.0,0.4086721382642403,35,Sudeste,72.08,68.43,13,59.132786173575965,0.14144160310629195,0.6759026734221887,12.947213826424033,False,Apiaí
3502408,1.0,0.4085171831768508,35,Sudeste,71.12,66.98,1,59.14828168231492,0.0,1.0,11.971718317685088,False,Anhumas
4108320,0.07142857142857142,0.40817934161719205,41,Sul,72.27,68.71,14,59.18206583828079,0.15071764648396624,0.6656410367504179,13.087934161719204,False,Francisco Alves
3113404,0.3068181818181818,0.4076137898393165,31,Sudeste,59.95,50.26,88,59.23862101606835,0.30494424435024203,0.510283335328391,0.7113789839316524,True,Caratinga
2109452,0.575,0.40717727065984005,21,Nordeste,71.84,68.06,40,59.282272934016,0.25491922100153896,0.5594353203181411,12.557727065984004,True,Raposa
3145356,0.3333333333333333,0.4070286413356248,31,Sudeste,56.26,44.96,6,59.29713586643752,0.013922535269282665,0.8001347474019669,-3.0371358664375236,False,Novo Oriente de Minas
2609204,0.42857142857142855,0.4070053918438866,26,Nordeste,72.6,69.2,14,59.29946081561134,0.14965934158644112,0.6643514421013321,13.300539184388654,False,Maraial
3527405,0.21428571428571427,0.4069896764579349,35,Sudeste,69.5,64.53,14,59.30103235420652,0.14964518463095533,0.6643341682849144,10.19896764579348,False,Lucélia
2515971,1.0,0.40653184531650244,25,Nordeste,66.5,60.0,2,59.34681546834975,0.0,1.0,7.153184531650247,False,Sobrado
3540507,0.0,0.40640782050966007,35,Sudeste,73.06,69.9,5,59.35921794903399,0.0,0.8369306468334622,13.700782050966012,False,Porangaba
4319752,1.0,0.4061274853128701,43,Sul,80.0,100.0,4,59.387251468712996,0.0,0.8874142066414941,20.612748531287004,False,São Vendelino
2106508,0.5217391304347826,0.4056199663665812,21,Nordeste,69.13,63.97,23,59.438003363341885,0.20494928661447068,0.6062906461186918,9.69199663665811,False,Matinha
5212709,0.16666666666666666,0.4049620011586134,52,Centro-Oeste,60.06,50.41,12,59.50379988413865,0.12721784146202858,0.6827061608551983,0.5562001158613512,False,Mambaí
5103700,0.5333333333333333,0.40488453308392286,51,Centro-Oeste,69.93,65.18,15,59.51154669160772,0.1564701978806127,0.653298868287233,10.418453308392287,False,Feliz Natal
4206801,0.5,0.4047063210867017,42,Sul,76.98,75.69,2,59.529367891329834,0.0,1.0,17.45063210867017,False,Ibicaré
2204154,0.0,0.4041450706953355,22,Nordeste,66.09,59.38,2,59.585492930466444,0.0,1.0,6.50450706953356,False,Francisco Macedo
5108303,0.42857142857142855,0.4035198059428108,51,Centro-Oeste,66.75,60.38,7,59.64801940571892,0.040075814661496234,0.7669637972241253,7.1019805942810805,False,União do Sul
5221858,0.3024390243902439,0.4029691025372815,52,Centro-Oeste,64.3,56.69,205,59.70308974627186,0.3358241426818222,0.47011406239274084,4.59691025372814,True,Valparaíso de Goiás
4208500,0.4,0.40293795299439694,42,Sul,69.26,64.17,10,59.706204700560306,0.09893003714123944,0.7069458688475545,9.553795299439699,False,Ituporanga
3553203,0.4444444444444444,0.4028784246122628,35,Sudeste,71.88,68.12,9,59.712157538773724,0.08243364304883533,0.7233232061756902,12.167842461226272,False,Taiúva
3100203,0.2857142857142857,0.4018926002319265,31,Sudeste,61.36,52.32,14,59.81073997680735,0.145067984944394,0.658717215519459,1.5492600231926517,False,Abaeté
4208302,0.2391304347826087,0.400635061148947,42,Sul,,66.9,46,59.9364938851053,0.25902396013063533,0.5422461621672586,,True,Itapema
3150158,0.29411764705882354,0.40056056326608613,31,Sudeste,61.71,52.84,17,59.94394367339139,0.16762362597616887,0.6334975005560034,1.766056326608613,False,Piedade de Caratinga
1700251,0.5,0.4000874249544231,17,Norte,67.87,62.07,2,59.991257504557694,0.0,1.0,7.87874249544231,False,Abreulândia
4203105,0.6666666666666666,0.39879203907605404,42,Sul,76.83,75.47,3,60.1207960923946,0.0,0.9528829744278253,16.7092039076054,False,Caibi
4202081,0.4,0.39844737072300374,42,Sul,73.21,70.12,5,60.155262927699624,0.0,0.8275818072557495,13.05473707230037,False,Bandeirante
4210308,0.25,0.3982351945506231,42,Sul,72.51,69.07,12,60.1764805449377,0.12125503583480152,0.6752153532664447,12.333519455062309,False,Major Vieira
4211207,0.35,0.39802139472375625,42,Sul,71.81,68.02,20,60.19786052762437,0.18349298651220872,0.6125498029353038,11.612139472375631,False,Morro da Fumaça
3109907,0.375,0.39684257585543325,31,Sudeste,63.24,55.11,8,60.31574241445667,0.0578145921811935,0.7358705595296731,2.92425758554333,False,Caetanópolis
4117503,0.3409090909090909,0.39647066135512965,41,Sul,72.12,68.48,88,60.352933864487035,0.29426629352714817,0.49867502918311113,11.76706613551297,True,Paiçandu
4106902,0.3204837490551776,0.3957653292719429,41,Sul,73.41,70.41,1323,60.42346707280571,0.3694142842719406,0.4221163742719452,12.98653292719429,True,Curitiba
4100202,0.5,0.3957230320612268,41,Sul,66.55,60.08,6,60.42769679387732,0.004437192872210394,0.7870088712502432,6.12230320612268,False,Adrianópolis
4208401,0.2,0.39539277194483025,42,Sul,74.19,71.58,15,60.46072280551697,0.14795757765148018,0.6428279662381803,13.729277194483025,False,Itapiranga
3112406,0.0,0.3949639982182949,31,Sudeste,,54.82,7,60.503600178170515,0.03282406648561942,0.7571039299509704,,False,Capetinga
5106257,0.42857142857142855,0.3948173681982408,51,Centro-Oeste,74.21,71.61,21,60.51826318017592,0.18574926625915986,0.6038854701373217,13.691736819824072,False,Nova Xavantina
3160306,0.46153846153846156,0.39391897539887855,31,Sudeste,68.45,62.95,13,60.60810246011214,0.12830361306669774,0.6595343377310594,7.84189753988786,False,Santo Antônio do Jacinto
3536406,0.14285714285714285,0.393705883838967,35,Sudeste,71.29,67.24,14,60.629411616103305,0.13777677587622839,0.6496349918017056,10.660588383896702,False,Paulicéia
2200608,0.0,0.3935267652009679,22,Nordeste,67.49,61.5,13,60.64732347990321,0.12795778089010756,0.6590957495118283,6.842676520096788,False,Angical do Piauí
3205002,0.38517179023508136,0.39300807301625057,32,Sudeste,65.88,59.07,553,60.69919269837494,0.35229951687814487,0.43371662915435627,5.180807301625059,True,Serra
2200459,0.8,0.3929297082773577,22,Nordeste,72.04,68.36,5,60.70702917226423,0.0,0.8210324332453385,11.332970827735778,False,Alvorada do Gurguéia
3162252,0.4,0.3928501965386906,31,Sudeste,59.75,49.97,5,60.71498034613094,0.0,0.820937636579925,-0.9649803461309432,False,São João da Lagoa
3135100,0.4864864864864865,0.39282089953725824,31,Sudeste,59.53,49.64,37,60.717910046274184,0.23545489824222002,0.5501869008322965,-1.1879100462741832,True,Janaúba
4107157,0.42857142857142855,0.3927331078092723,41,Sul,71.27,67.21,7,60.726689219072775,0.03095222794516056,0.754513987673384,10.543310780927222,False,Diamante D'Oeste
2100436,0.5789473684210527,0.39261783998001354,21,Nordeste,73.29,70.23,19,60.738216001998644,0.17303656550767985,0.6121991144523472,12.551783998001362,False,Alto Alegre do Maranhão
4215505,0.4074074074074074,0.39259032006021655,42,Sul,70.72,66.38,27,60.740967993978344,0.20839235107905996,0.5767882890413731,9.979032006021654,False,Santa Cecília
2513000,0.0,0.39046907562377153,25,Nordeste,74.97,72.73,2,60.95309243762285,0.0,1.0,14.016907562377149,False,Salgadinho
4312005,0.0,0.38958166228589575,43,Sul,80.0,94.12,1,61.041833771410424,0.0,1.0,18.958166228589576,False,Mariano Moro
1705557,0.6,0.3894904819646613,17,Norte,67.88,62.09,5,61.05095180353387,0.0,0.8169211833656933,6.829048196466125,False,Combinado
3127107,0.19607843137254902,0.389432951246224,31,Sudeste,62.44,53.92,51,61.0567048753776,0.2556027865314246,0.5232631159610235,1.3832951246224,True,Frutal
4121307,0.0,0.3891488095562153,41,Sul,77.9,77.01,5,61.08511904437848,0.0,0.8165115293524454,16.814880955621526,False,Rancho Alegre
5106653,0.5555555555555556,0.387751543267342,51,Centro-Oeste,72.91,69.67,9,61.224845673265804,0.06942310859908196,0.7060799779356021,11.685154326734192,False,Pontal do Araguaia
3171204,0.29850746268656714,0.38769259351450563,31,Sudeste,62.54,54.07,134,61.23074064854943,0.3051967285056674,0.47018845852334384,1.3092593514505708,True,Vespasiano
4301701,0.5,0.3872501680459637,43,Sul,80.0,92.23,4,61.274983195403635,0.0,0.8646293583849654,18.725016804596365,False,Barão de Cotegipe
3202207,0.5,0.38713337190604685,32,Sudeste,67.38,61.33,12,61.286662809395324,0.11153367201391567,0.6627330717981781,6.093337190604672,False,Fundão
4126678,0.6363636363636364,0.3866654545307577,41,Sul,75.72,73.85,11,61.33345454692423,0.09887516997462764,0.6744557390868877,14.386545453075769,False,Tamarana
4108700,0.5,0.38642442417919615,41,Sul,69.82,65.01,10,61.35755758208039,0.08462223381648537,0.6882266145419069,8.462442417919604,False,Grandes Rios
2207850,0.0,0.38565116502324365,22,Nordeste,70.68,66.32,1,61.43488349767563,0.0,1.0,9.245116502324379,False,Pavussu
2208106,0.6,0.38496523487231055,22,Nordeste,66.84,60.51,5,61.50347651276895,0.0,0.8114776304724023,5.336523487231055,False,Pimenteiras
2206605,0.2222222222222222,0.3840865600204352,22,Nordeste,71.24,67.16,9,61.591343997956486,0.06631925376240372,0.7018538662784666,9.64865600204351,False,Monte Alegre do Piauí
3162500,0.2777777777777778,0.38381808249266064,31,Sudeste,63.59,55.63,36,61.61819175073393,0.22495535619261015,0.5426808087927111,1.9718082492660756,True,São João del Rei
5221080,0.0,0.38361849348179583,52,Centro-Oeste,64.39,56.82,2,61.63815065182041,0.0,1.0,2.75184934817959,False,Teresina de Goiás
4126504,0.47368421052631576,0.3833106424802706,41,Sul,70.98,66.76,19,61.66893575197294,0.16469162586364156,0.6019296590968997,9.311064248027066,False,Sertanópolis
1720499,0.0,0.38236169391058344,17,Norte,70.19,65.57,4,61.76383060894166,0.0,0.8586066353791227,8.426169391058338,False,São Valério
4210704,0.6666666666666666,0.3819017566936976,42,Sul,45.04,70.5,6,61.80982433063025,0.0,0.7706648498089589,-16.76982433063025,False,Matos Costa
2500205,0.5,0.3816201266122943,25,Nordeste,72.28,68.73,8,61.837987338770574,0.04498891011873063,0.7182513431058579,10.442012661229427,False,Aguiar
3128709,0.3484848484848485,0.3814497403670068,31,Sudeste,62.12,53.45,66,61.855025963299326,0.2642598191855052,0.4986396615485084,0.26497403670067143,True,Guaxupé
2606903,0.0,0.38115721156827687,26,Nordeste,74.87,72.59,11,61.88427884317231,0.0941439483150911,0.6681704748214626,12.985721156827694,False,Iguaracy
3111903,0.0,0.38048346847757414,31,Sudeste,60.31,50.78,4,61.95165315224258,0.0,0.8562790685671632,-1.6416531522425757,False,Cana Verde
2701100,0.2,0.37989329553011925,27,Nordeste,77.5,76.44,10,62.01067044698807,0.0790640189551517,0.6807225721050868,15.489329553011927,False,Branquinha
2207108,0.0,0.3782252473046825,22,Nordeste,68.16,62.5,2,62.17747526953175,0.0,1.0,5.982524730468249,False,Olho D'Água do Piauí
3551207,0.3333333333333333,0.3771174209650689,35,Sudeste,79.26,78.96,6,62.288257903493104,0.0,0.7649299502861682,16.9717420965069,False,Sarutaiá
3141900,0.0,0.3755567659747254,31,Sudeste,61.07,51.89,4,62.44432340252746,0.0,0.8501377725454895,-1.3743234025274589,False,Minduri
4128633,0.3333333333333333,0.37534360978007336,41,Sul,77.42,76.32,6,62.46563902199267,0.0,0.7627935096088511,14.95436097800733,False,Doutor Ulysses
2305506,0.5131578947368421,0.3748618100381863,23,Nordeste,64.21,56.55,76,62.51381899618137,0.26602573043367206,0.48369788964270055,1.696181003818623,True,Iguatu
3170750,0.08333333333333333,0.37392921318059597,31,Sudeste,64.65,57.22,12,62.6070786819404,0.10016803203603752,0.6476903943251544,2.042921318059605,False,Varjão de Minas
