id_municipio,taxa_alfabetizacao_anterior,media_portugues_anterior,percentual_participacao_anterior,total_alunos_avaliados_anterior,populacao_anterior,pib_per_capita_anterior,meta_alfabetizacao_2025,cluster,silhouette_global
4208807,42.4,727.5366,74.39,212.0,20375.0,43552.68711656442,54.42,1,0.33899545632891714
4208906,72.79,758.0717,83.52,1495.0,182660.0,84907.82327822183,75.01,0,0.33899545632891714
4208955,81.82,759.8259,100.0,20.0,1776.0,46649.21171171171,80.0,0,0.33899545632891714
4209003,59.16,744.7276,79.17,247.0,30146.0,91372.45405692296,65.94,1,0.33899545632891714
4209102,65.94,751.7973,80.32,5752.0,616317.0,80828.33509379103,70.43,1,0.33899545632891714
4209151,37.11,732.3927,84.09,74.0,5985.0,28700.417710944028,50.48,1,0.33899545632891714
4209201,70.0,744.7601,84.62,22.0,2248.0,83000.0,73.13,0,0.33899545632891714
4209300,48.56,734.1494,75.66,883.0,164981.0,50561.27675308066,58.78,1,0.33899545632891714
4209409,33.26,722.3188,70.09,82.0,42785.0,32818.74488722683,47.47,1,0.33899545632891714
4209458,78.57,755.4139,100.0,14.0,1702.0,63877.20329024677,78.99,0,0.33899545632891714
4209508,64.28,750.9778,71.43,80.0,7932.0,67607.28693898134,69.33,1,0.33899545632891714
4209607,63.3,747.6467,83.21,109.0,14381.0,33497.67053751478,68.69,0,0.33899545632891714
4209706,40.87,728.3806,78.17,179.0,11472.0,40683.75174337518,53.3,1,0.33899545632891714
4209805,75.0,754.6501,74.07,20.0,3330.0,50937.53753753754,76.51,0,0.33899545632891714
4209854,87.38,767.1784,87.01,67.0,4549.0,44191.250824357005,80.0,0,0.33899545632891714
4209904,59.83,747.1952,76.53,163.0,12873.0,45054.53274295036,66.39,1,0.33899545632891714
4210001,80.43,767.9295,94.23,147.0,11684.0,97401.745977405,80.0,0,0.33899545632891714
4210035,72.91,754.9799,88.68,94.0,5794.0,59770.27959958578,75.09,0,0.33899545632891714
4210050,80.0,755.8855,71.43,15.0,1778.0,39374.57817772777,80.0,0,0.33899545632891714
4210100,72.98,757.9127,87.74,372.0,55286.0,59631.95022247947,75.13,0,0.33899545632891714
4210209,51.4,739.7615,81.4,35.0,3214.0,26905.413814561292,60.73,1,0.33899545632891714
4210308,69.07,748.0363,88.89,88.0,7425.0,56189.76430976431,72.51,0,0.33899545632891714
4210407,58.51,737.0755,78.64,81.0,7815.0,45472.1689059501,65.51,1,0.33899545632891714
4210506,84.42,766.2353,84.82,218.0,28251.0,88464.93929418428,80.0,0,0.33899545632891714
4210555,88.23,759.0428,,18.0,2184.0,50940.93406593407,76.69,0,0.33899545632891714
4210605,70.98,755.9378,85.71,180.0,17162.0,61193.97506118168,73.79,0,0.33899545632891714
4210704,70.5,751.2819,,30.0,2761.0,28165.157551611737,45.04,1,0.33899545632891714
4210803,54.81,741.7088,88.66,86.0,7006.0,66987.72480730801,63.04,1,0.33899545632891714
4210852,39.19,736.2618,82.35,28.0,2511.0,42587.41537236161,52.06,1,0.33899545632891714
4210902,81.55,767.5009,80.39,41.0,4080.0,49842.1568627451,80.0,0,0.33899545632891714
4211009,68.6,748.9385,90.77,118.0,10066.0,124112.55712298828,72.2,0,0.33899545632891714
4211058,63.76,747.1176,73.62,120.0,9117.0,35651.31073818142,68.99,1,0.33899545632891714
4211108,58.78,737.9266,,41.0,7736.0,36964.710444674245,50.04,1,0.33899545632891714
4211207,68.02,753.8654,85.17,247.0,18537.0,55005.718293143436,71.81,0,0.33899545632891714
4211256,71.43,769.1721,93.33,14.0,3010.0,64590.6976744186,74.09,0,0.33899545632891714
4211306,54.66,740.6933,,1267.0,86401.0,91893.3114200067,,1,0.33899545632891714
4211405,69.15,752.6544,80.25,65.0,5155.0,51697.76915615907,72.56,0,0.33899545632891714
4211454,67.4,758.9923,84.85,56.0,4536.0,42317.46031746032,71.4,0,0.33899545632891714
4211504,61.51,743.6382,,106.0,13727.0,70874.04385517593,,0,0.33899545632891714
4211603,69.57,761.5208,89.21,124.0,13664.0,97595.79918032786,72.84,0,0.33899545632891714
4211652,91.6,767.1308,85.71,24.0,2643.0,60880.81725312145,80.0,0,0.33899545632891714
4211702,65.83,753.4346,84.97,147.0,23661.0,59547.10282743756,70.36,0,0.33899545632891714
4211751,55.06,742.5939,86.84,165.0,17312.0,73231.74676524954,63.21,1,0.33899545632891714
4211801,72.58,756.2074,85.19,69.0,7032.0,43686.2912400455,74.86,0,0.33899545632891714
4211850,44.56,746.6252,84.62,22.0,2181.0,78321.87070151305,55.97,1,0.33899545632891714
4211876,70.83,744.6615,93.94,31.0,1927.0,38291.64504411002,73.69,0,0.33899545632891714
4211900,52.74,740.7535,,1151.0,222598.0,46247.27086496734,,1,0.33899545632891714
4212007,80.08,765.8122,86.84,99.0,7605.0,47497.041420118345,80.0,0,0.33899545632891714
4212106,58.21,741.4209,83.46,106.0,15626.0,77515.93498016127,65.31,1,0.33899545632891714
4212205,70.53,757.3516,88.14,171.0,19150.0,61778.48563968668,73.49,0,0.33899545632891714
4212239,85.76,756.7798,90.57,48.0,4267.0,45522.38106397938,80.0,0,0.33899545632891714
4212254,56.11,744.4176,,147.0,12897.0,23411.180894781726,63.74,1,0.33899545632891714
4212270,49.26,742.5528,73.53,25.0,4034.0,54244.918195339604,59.27,1,0.33899545632891714
4212304,63.06,749.0617,79.25,126.0,9063.0,46098.97384971864,68.53,1,0.33899545632891714
4212403,81.73,761.8216,96.43,54.0,4245.0,71935.45347467609,80.0,0,0.33899545632891714
4212502,66.56,752.9334,,422.0,33663.0,39826.010753646435,,0,0.33899545632891714
4212601,85.84,778.8791,74.07,20.0,2992.0,55715.574866310155,80.0,0,0.33899545632891714
4212650,40.37,726.8923,88.98,105.0,10190.0,16141.609421000981,52.93,1,0.33899545632891714
4212700,62.16,752.7014,,53.0,6716.0,39559.55926146516,69.32,0,0.33899545632891714
4212809,61.5,748.5336,75.16,351.0,27127.0,77322.26195303572,67.49,1,0.33899545632891714
4212908,78.25,761.1599,91.72,133.0,21972.0,88371.60932095394,78.76,0,0.33899545632891714
4213005,59.28,752.7528,78.46,51.0,3473.0,93063.34581053842,66.02,1,0.33899545632891714
4213104,81.43,765.7981,82.81,53.0,5769.0,165309.585716762,80.0,0,0.33899545632891714
4213153,79.57,766.3964,91.89,34.0,2946.0,48882.21317040055,79.69,0,0.33899545632891714
4213203,63.17,749.5472,88.86,335.0,34289.0,92877.36591909942,68.6,0,0.33899545632891714
4213302,40.98,729.8865,78.05,32.0,4437.0,46315.97926526933,53.38,1,0.33899545632891714
4213351,64.09,748.7311,76.81,53.0,3210.0,49331.77570093457,69.21,1,0.33899545632891714
4213401,53.07,739.9859,82.89,63.0,10649.0,36669.35862522303,61.87,1,0.33899545632891714
4213500,56.5,743.8671,,336.0,27688.0,75508.45131464895,,0,0.33899545632891714
4213609,70.51,756.0645,90.14,128.0,32970.0,39882.863208977855,73.47,0,0.33899545632891714
4213708,66.5,750.4719,76.67,69.0,17123.0,53300.823453834026,70.8,0,0.33899545632891714
4213807,65.61,756.5161,81.25,65.0,8270.0,37762.273276904474,70.21,0,0.33899545632891714
4213906,47.06,743.9629,89.47,17.0,1689.0,52622.26169330965,57.74,1,0.33899545632891714
4214003,62.2,746.7421,83.33,120.0,20010.0,54566.266866566715,67.96,0,0.33899545632891714
4214102,51.67,743.9299,95.45,21.0,2301.0,35325.07605388961,60.92,1,0.33899545632891714
4214151,89.34,773.2014,89.8,44.0,2964.0,45400.47233468286,80.0,0,0.33899545632891714
4214201,67.13,755.9031,87.69,114.0,11022.0,60824.623480312104,71.22,0,0.33899545632891714
4214300,72.73,757.1565,91.67,22.0,3279.0,69503.50716681915,74.97,0,0.33899545632891714
4214409,51.1,738.7159,,77.0,6253.0,52605.14952822645,,1,0.33899545632891714
4214508,68.01,752.9406,85.45,47.0,6452.0,41122.59764414136,71.81,0,0.33899545632891714
4214607,81.39,762.4505,87.25,89.0,7747.0,45012.004646960115,80.0,0,0.33899545632891714
4214706,60.74,744.1924,84.29,118.0,10865.0,52091.7625402669,66.99,1,0.33899545632891714
4214805,57.9,743.4691,,357.0,72587.0,63673.97743397578,,0,0.33899545632891714
4214904,78.36,761.5083,89.04,65.0,4847.0,76997.73055498247,78.84,0,0.33899545632891714
4215000,60.13,749.1973,85.89,426.0,39261.0,44111.662973434206,66.59,0,0.33899545632891714
4215059,65.74,751.6839,79.49,31.0,2397.0,40377.13808927827,70.3,0,0.33899545632891714
4215075,83.43,769.3777,84.72,61.0,4768.0,41668.20469798658,80.0,0,0.33899545632891714
4215109,57.06,743.2617,77.56,121.0,12757.0,35796.817433565884,64.55,1,0.33899545632891714
4215208,52.07,743.9747,77.19,44.0,4823.0,27477.710968277006,61.19,1,0.33899545632891714
4215307,78.0,762.6252,82.8,77.0,7489.0,51202.16317265322,78.59,0,0.33899545632891714
4215356,95.13,776.9534,89.33,67.0,3632.0,31759.636563876647,80.0,0,0.33899545632891714
4215406,85.44,771.8045,92.0,69.0,4390.0,79188.1548974943,80.0,0,0.33899545632891714
4215455,69.26,747.0769,88.64,39.0,12882.0,54422.915696320444,72.64,0,0.33899545632891714
4215505,66.38,754.3222,87.5,238.0,15546.0,43242.6347613534,70.72,0,0.33899545632891714
4215554,78.34,759.4351,85.29,29.0,2425.0,52952.1649484536,78.82,0,0.33899545632891714
4215604,92.81,767.0737,84.38,27.0,2088.0,52123.56321839081,80.0,0,0.33899545632891714
4215653,55.48,739.1487,83.61,102.0,9792.0,28349.060457516334,63.49,1,0.33899545632891714
4215679,83.61,762.6473,84.72,61.0,8066.0,42495.5368212249,80.0,0,0.33899545632891714
4215687,54.12,748.3417,93.94,31.0,2576.0,34552.01863354037,62.58,1,0.33899545632891714
4215695,73.68,756.5739,100.0,19.0,1651.0,37805.572380375525,75.61,0,0.33899545632891714
4215703,58.19,745.5532,84.98,249.0,27272.0,64165.2977412731,65.3,1,0.33899545632891714
4215752,83.02,765.496,83.67,41.0,2684.0,41274.59016393442,80.0,0,0.33899545632891714
4215802,73.1,757.6573,83.89,760.0,83277.0,60499.573711829195,75.22,0,0.33899545632891714
4216008,62.12,747.4854,,25.0,10282.0,77318.61505543668,80.0,0,0.33899545632891714
4216057,57.13,743.5957,,83.0,6084.0,32429.15844838922,,1,0.33899545632891714
4216107,78.45,764.3566,73.87,82.0,9226.0,58115.543030565794,78.9,0,0.33899545632891714
4216206,44.54,732.2076,,390.0,52674.0,140417.1317917758,,1,0.33899545632891714
4216255,96.02,780.5342,97.33,73.0,6295.0,73577.12470214456,80.0,0,0.33899545632891714
4216305,74.94,758.6528,,336.0,32687.0,39885.09193257257,,0,0.33899545632891714
4216354,55.09,747.7949,78.95,75.0,4463.0,102135.33497647324,63.23,1,0.33899545632891714
4216404,77.85,756.6634,,85.0,8668.0,50150.55376095985,77.27,0,0.33899545632891714
4216503,34.45,721.5877,82.18,166.0,25939.0,57243.956975982124,48.42,1,0.33899545632891714
4216602,65.4,750.2722,,1475.0,270299.0,57623.86098357745,,0,0.33899545632891714
4216701,76.38,762.0078,88.55,147.0,14167.0,48132.34982706289,77.46,0,0.33899545632891714
4216800,76.47,754.4831,85.0,17.0,8708.0,40869.77491961415,77.52,0,0.33899545632891714
4216909,71.41,757.3615,78.68,299.0,24791.0,74360.57440200073,74.08,0,0.33899545632891714
4217006,65.85,751.0552,85.98,184.0,13509.0,91900.06662225183,70.37,0,0.33899545632891714
4217105,68.0,759.2406,96.15,25.0,3405.0,43624.375917768,71.8,0,0.33899545632891714
4217154,87.5,767.3228,100.0,16.0,1781.0,41477.25996631106,80.0,0,0.33899545632891714
4217204,68.64,753.0765,89.36,403.0,44330.0,70045.07105797427,72.22,0,0.33899545632891714
4217253,73.98,755.2856,84.75,50.0,5776.0,25677.11218836565,75.81,0,0.33899545632891714
4217303,81.64,768.3131,89.15,115.0,10265.0,69991.52459814904,80.0,0,0.33899545632891714
4217402,63.05,748.5892,88.84,223.0,20061.0,45191.71526843128,68.52,0,0.33899545632891714
4217501,83.55,772.7912,89.47,136.0,18620.0,80915.574650913,80.0,0,0.33899545632891714
4217550,92.21,778.7759,90.91,40.0,3303.0,44625.49197699062,80.0,0,0.33899545632891714
4217600,61.68,743.5116,86.18,106.0,13714.0,58661.36794516552,67.61,0,0.33899545632891714
4217709,64.93,745.4542,78.99,267.0,29991.0,43491.68083758461,69.76,1,0.33899545632891714
4217758,76.19,755.9165,87.5,42.0,2832.0,43651.12994350282,77.33,0,0.33899545632891714
4217808,72.79,760.8346,,66.0,18310.0,56705.24303659202,72.11,0,0.33899545632891714
4217907,80.35,764.462,,80.0,8143.0,93366.69532113471,,0,0.33899545632891714
4217956,79.06,763.4055,85.71,36.0,2329.0,37934.30656934307,79.33,0,0.33899545632891714
4218004,44.26,731.0076,,450.0,51592.0,71465.51790975346,,1,0.33899545632891714
4218103,71.29,756.1372,90.28,65.0,5386.0,36741.92350538433,74.0,0,0.33899545632891714
4218202,69.86,757.1397,87.74,279.0,46099.0,59389.9433827198,73.04,0,0.33899545632891714
4218251,57.76,744.507,,115.0,7342.0,41467.31135930264,,0,0.33899545632891714
4218301,49.8,734.8943,75.47,243.0,19746.0,104330.49731591209,59.64,1,0.33899545632891714
4218350,68.59,753.3078,88.68,47.0,3782.0,52591.221575885764,72.19,0,0.33899545632891714
4218400,71.87,756.031,83.05,98.0,7362.0,34707.41646291769,74.39,0,0.33899545632891714
4218509,74.33,758.2876,88.48,146.0,8787.0,135979.74280186638,76.05,0,0.33899545632891714
4218608,68.13,744.5533,88.79,103.0,7274.0,59572.449821281276,71.89,0,0.33899545632891714
4218707,70.32,753.6874,82.21,425.0,110088.0,54566.41959159945,73.35,0,0.33899545632891714
4218756,79.86,756.5547,,45.0,4916.0,46685.51668022783,74.79,0,0.33899545632891714
4218806,59.25,744.2286,83.7,77.0,13043.0,76105.11385417468,66.0,1,0.33899545632891714
4218855,67.41,749.5452,81.82,36.0,2774.0,42088.32011535689,71.41,0,0.33899545632891714
4218905,60.18,745.9227,70.32,109.0,10834.0,43545.87410005537,66.62,1,0.33899545632891714
4218954,80.15,756.3595,89.29,25.0,2656.0,49642.31927710843,80.0,0,0.33899545632891714
4219002,68.86,754.8917,89.66,104.0,20919.0,58437.16238825948,72.37,0,0.33899545632891714
4219101,80.87,761.5036,90.0,45.0,3634.0,83058.33791964778,80.0,0,0.33899545632891714
4219150,88.99,767.1427,76.47,26.0,2627.0,38090.59763989341,80.0,0,0.33899545632891714
4219176,64.24,743.2591,85.94,55.0,4576.0,144578.4527972028,69.31,0,0.33899545632891714
4219200,73.28,757.7997,73.61,53.0,6189.0,64946.35643884311,75.34,0,0.33899545632891714
4219309,57.29,742.7967,84.67,442.0,55466.0,74451.42970468393,64.7,1,0.33899545632891714
4219358,44.55,742.3186,78.69,48.0,5370.0,36079.14338919926,55.97,1,0.33899545632891714
4219408,79.96,758.914,93.33,56.0,4255.0,46495.65217391305,79.97,0,0.33899545632891714
4219507,66.62,754.3771,77.17,382.0,51607.0,60952.293293545445,70.88,0,0.33899545632891714
4219606,71.58,766.2187,80.95,34.0,3653.0,68286.33999452504,74.19,0,0.33899545632891714
4219705,66.61,749.2148,86.98,394.0,31918.0,54435.64759696722,70.88,0,0.33899545632891714
4219853,65.06,745.3636,78.41,69.0,3930.0,34366.41221374046,69.85,1,0.33899545632891714
4220000,50.34,735.2383,73.04,149.0,15981.0,26294.224391464864,60.01,1,0.33899545632891714
4300034,69.95,752.9147,81.82,45.0,4170.0,91688.2494004796,73.1,0,0.33899545632891714
4300059,64.61,744.0147,88.0,44.0,3912.0,107039.36605316972,69.55,0,0.33899545632891714
4300109,56.12,746.7545,82.69,129.0,16041.0,48634.87313758494,63.92,1,0.33899545632891714
4300307,,,,,6123.0,25105.1772007186,41.39,1,0.33899545632891714
4300406,53.93,739.2281,,234.0,72409.0,42840.36514797884,,1,0.33899545632891714
4300455,100.0,767.93,78.57,11.0,3651.0,37277.184333059435,80.0,0,0.33899545632891714
4300505,74.94,754.2035,94.92,56.0,7117.0,42555.71167626809,76.47,0,0.33899545632891714
4300570,72.7,770.9707,83.87,26.0,3072.0,66136.39322916666,74.95,0,0.33899545632891714
4300604,46.56,732.1382,77.59,1693.0,187315.0,22048.068761177696,57.39,1,0.33899545632891714
4300638,70.56,749.0197,83.33,30.0,5310.0,32778.53107344633,73.51,0,0.33899545632891714
4300646,48.98,734.7382,84.34,70.0,7650.0,26598.43137254902,59.07,1,0.33899545632891714
4300661,68.75,749.1096,100.0,16.0,1135.0,98689.8678414097,72.3,0,0.33899545632891714
4300802,65.93,750.2025,90.41,66.0,13045.0,71019.01111536987,70.43,0,0.33899545632891714
4300851,57.54,747.0197,72.55,37.0,4112.0,56804.96108949416,64.87,1,0.33899545632891714
4300877,75.69,758.5287,73.86,113.0,8525.0,37883.28445747801,76.98,0,0.33899545632891714
4300901,85.04,768.3941,93.33,42.0,6483.0,182819.2194971464,80.0,0,0.33899545632891714
4301008,82.6,763.2676,88.1,185.0,21958.0,88493.3964841971,80.0,0,0.33899545632891714
4301057,67.46,748.6749,78.89,142.0,11057.0,31987.609659039525,71.44,0,0.33899545632891714
4301073,94.58,772.1693,83.33,20.0,2599.0,37149.28818776453,80.0,0,0.33899545632891714
4301107,40.49,728.1233,86.82,112.0,14601.0,27736.798849393883,53.02,1,0.33899545632891714
4301206,80.42,760.3864,95.8,114.0,12058.0,39205.423785038976,80.0,0,0.33899545632891714
4301305,60.01,736.6605,,58.0,17558.0,54989.6343547101,,1,0.33899545632891714
4301404,78.93,756.2482,,19.0,10322.0,39202.86766130594,66.42,0,0.33899545632891714
4301503,82.81,761.7936,87.5,28.0,7149.0,49053.99356553364,80.0,0,0.33899545632891714
4301552,86.67,766.4867,75.0,15.0,3396.0,52342.756183745594,80.0,0,0.33899545632891714
4301602,62.01,745.1006,79.75,642.0,117938.0,37432.95629907239,67.83,1,0.33899545632891714
4301636,58.38,740.5386,76.55,173.0,14955.0,22276.76362420595,65.43,1,0.33899545632891714
4301651,86.39,764.0926,95.35,41.0,6461.0,71646.95867512768,80.0,0,0.33899545632891714
4301701,92.23,788.4064,90.91,50.0,7144.0,45460.38633818589,80.0,0,0.33899545632891714
4301750,88.23,763.8339,,27.0,5889.0,24188.656817795887,14.05,1,0.33899545632891714
4301800,73.34,747.9982,88.89,56.0,4831.0,62102.04926516249,75.38,0,0.33899545632891714
4301875,61.01,743.9961,82.76,48.0,4241.0,78422.54185333649,67.17,1,0.33899545632891714
4301909,68.6,740.8468,71.19,42.0,12225.0,47529.979550102245,72.2,1,0.33899545632891714
4302006,51.05,741.0555,72.73,32.0,9296.0,29526.03270223752,60.49,1,0.33899545632891714
4302105,77.38,762.342,85.59,766.0,123151.0,73589.31717972246,78.15,0,0.33899545632891714
4302204,81.93,770.651,96.49,55.0,6966.0,50904.67987367212,80.0,0,0.33899545632891714
4302238,71.3,752.5544,92.0,23.0,2271.0,86745.0462351387,74.0,0,0.33899545632891714
4302303,72.59,751.5541,83.78,62.0,11202.0,52972.951258703804,74.87,0,0.33899545632891714
4302352,73.71,754.0704,88.73,126.0,13142.0,72364.86075178815,75.63,0,0.33899545632891714
4302378,56.25,748.3028,84.21,16.0,2096.0,35111.16412213741,64.01,1,0.33899545632891714
4302402,78.19,762.655,92.86,117.0,12294.0,41461.28192614284,78.72,0,0.33899545632891714
4302501,50.0,736.5499,72.73,24.0,5890.0,42538.20033955857,59.77,1,0.33899545632891714
4302584,100.0,793.8035,100.0,13.0,2151.0,55520.68805206881,80.0,0,0.33899545632891714
4302600,40.0,726.0676,71.43,10.0,3268.0,33488.066095471244,52.66,1,0.33899545632891714
4302659,64.81,749.4864,83.33,30.0,4966.0,26634.111961337094,69.68,0,0.33899545632891714
4302709,51.25,738.3054,77.66,146.0,19084.0,29714.996856005033,60.63,1,0.33899545632891714
4302808,54.77,740.4795,79.15,224.0,32515.0,36161.83300015376,63.01,1,0.33899545632891714
4302907,50.76,736.8059,81.82,63.0,11157.0,50804.24845388545,60.3,1,0.33899545632891714
4303004,57.47,744.1386,83.38,296.0,80070.0,42103.621830897966,64.82,1,0.33899545632891714
4303103,58.04,741.2067,74.65,951.0,136258.0,57110.95128359436,65.2,1,0.33899545632891714
4303202,88.64,766.7943,96.88,31.0,4603.0,33461.22094286335,80.0,0,0.33899545632891714
4303301,89.44,768.6359,90.48,19.0,4704.0,38352.89115646259,80.0,0,0.33899545632891714
4303509,58.61,742.9523,82.07,389.0,62200.0,50718.27974276527,65.58,1,0.33899545632891714
4303558,80.0,776.7416,90.91,20.0,2981.0,205446.15900704463,80.0,0,0.33899545632891714
4303608,60.0,735.2264,76.92,10.0,6361.0,43284.389246973755,66.5,1,0.33899545632891714
4303673,90.0,767.1718,90.91,20.0,3242.0,73041.94941394201,80.0,0,0.33899545632891714
4303707,91.99,775.233,95.38,62.0,5882.0,34643.148588915334,80.0,0,0.33899545632891714
4303806,91.46,781.8625,78.79,26.0,5284.0,55805.26116578349,80.0,0,0.33899545632891714
4303905,77.34,759.8216,89.91,695.0,62886.0,72015.34522787266,78.12,0,0.33899545632891714
4304002,62.91,742.7656,90.48,38.0,4975.0,57749.14572864322,68.43,0,0.33899545632891714
4304101,26.46,709.6833,80.77,21.0,3613.0,29067.25712704124,41.73,1,0.33899545632891714
4304200,75.36,755.4028,89.4,194.0,28906.0,42713.51968449457,76.76,0,0.33899545632891714
4304309,75.52,768.8864,83.33,40.0,6294.0,59584.04829996822,76.87,0,0.33899545632891714
4304358,48.87,744.0348,,49.0,10710.0,158672.64239028946,,0,0.33899545632891714
4304408,78.68,756.8068,76.37,278.0,48946.0,40038.389245290724,79.06,0,0.33899545632891714
4304507,79.7,760.3697,85.66,245.0,49680.0,36745.73268921095,79.79,0,0.33899545632891714
4304606,53.16,738.7472,74.41,2257.0,347657.0,83895.03735003178,61.93,1,0.33899545632891714
4304622,53.85,738.5884,100.0,13.0,1733.0,128719.56145412581,62.39,0,0.33899545632891714
4304630,46.75,733.9734,,533.0,63594.0,40698.1947982514,42.44,1,0.33899545632891714
4304655,88.68,767.0779,92.31,36.0,3119.0,70575.82558512343,80.0,0,0.33899545632891714
4304663,48.68,733.8101,70.23,217.0,26487.0,32243.062634499944,58.86,1,0.33899545632891714
4304671,41.25,738.1499,95.59,65.0,3991.0,100076.42194938612,53.58,1,0.33899545632891714
4304689,67.66,747.9965,85.38,111.0,11159.0,28313.200107536522,71.57,0,0.33899545632891714
4304705,63.87,748.1466,82.37,257.0,61804.0,60594.249563135076,69.06,0,0.33899545632891714
4304713,90.82,769.4615,87.32,62.0,7394.0,21392.20989991885,80.0,0,0.33899545632891714
4304804,67.4,753.0973,91.32,221.0,30420.0,125413.54372123604,71.4,0,0.33899545632891714
4304853,54.55,752.5286,91.67,11.0,1364.0,45280.79178885631,62.87,1,0.33899545632891714
4304903,83.0,764.2702,90.63,58.0,9465.0,92546.11727416799,80.0,0,0.33899545632891714
4304952,86.13,761.6454,79.59,39.0,3000.0,59052.66666666666,80.0,0,0.33899545632891714
4305009,83.62,758.1583,80.0,56.0,8674.0,49000.0,80.0,0,0.33899545632891714
4305108,69.15,752.3406,82.35,3220.0,463501.0,81683.9704768706,72.56,0,0.33899545632891714
4305124,75.07,749.1422,72.09,31.0,5808.0,22583.677685950413,76.56,0,0.33899545632891714
4305173,57.48,740.9215,77.92,60.0,9178.0,27361.080845500106,64.83,1,0.33899545632891714
4305207,75.07,756.2688,90.32,84.0,13705.0,58884.12987960599,76.56,0,0.33899545632891714
4305306,75.31,762.0289,86.49,96.0,9540.0,63213.10272536688,76.72,0,0.33899545632891714
4305355,63.76,742.3417,91.43,256.0,35012.0,53050.95395864275,68.99,0,0.33899545632891714
4305439,50.0,738.2247,75.0,12.0,6262.0,83417.43851804535,59.77,1,0.33899545632891714
4305447,71.05,748.9484,86.11,31.0,4597.0,35548.18359799869,73.83,0,0.33899545632891714
4305454,42.82,729.8591,,147.0,17071.0,23836.68209243747,,1,0.33899545632891714
4305504,86.67,757.3874,75.0,15.0,4149.0,56256.92938057363,80.0,0,0.33899545632891714
4305587,86.88,769.9189,96.77,30.0,2423.0,37308.29550144449,80.0,0,0.33899545632891714
4305603,63.64,743.1332,100.0,11.0,3258.0,61073.35788827501,68.91,0,0.33899545632891714
4305702,81.15,772.1706,94.38,84.0,6406.0,73461.13019044645,80.0,0,0.33899545632891714
4305801,80.01,758.3453,87.1,81.0,10385.0,45442.9465575349,80.0,0,0.33899545632891714
4305850,86.57,763.8263,95.83,23.0,2211.0,62995.47715965626,80.0,0,0.33899545632891714
4305871,84.76,771.4787,88.24,30.0,2822.0,50693.83416017009,80.0,0,0.33899545632891714
4305900,79.2,758.8336,80.0,20.0,6144.0,64631.34765625,79.43,0,0.33899545632891714
4305975,63.41,750.0246,83.33,50.0,2667.0,130995.12560929883,68.76,0,0.33899545632891714
4306007,73.17,754.1965,92.06,116.0,12886.0,38853.01878007139,75.26,0,0.33899545632891714
4306106,57.42,742.0925,86.36,323.0,58913.0,74684.46692580586,64.79,1,0.33899545632891714
4306130,77.78,753.0077,94.74,18.0,1635.0,64186.544342507645,78.43,0,0.33899545632891714
4306205,68.21,756.1669,90.09,100.0,12295.0,55774.37982919886,71.94,0,0.33899545632891714
4306304,,,,,4321.0,47877.80606341125,52.02,1,0.33899545632891714
4306320,49.71,727.5813,82.76,24.0,2751.0,42741.18502362777,59.58,1,0.33899545632891714
4306379,67.29,749.7607,86.11,31.0,2806.0,72323.23592302209,71.33,0,0.33899545632891714
4306403,78.45,758.9661,90.99,293.0,30709.0,85952.75000814092,78.9,0,0.33899545632891714
4306452,91.2,773.8106,86.84,33.0,3097.0,53600.90410074264,80.0,0,0.33899545632891714
4306502,59.64,742.8297,83.56,122.0,13051.0,32041.912497126657,66.26,1,0.33899545632891714
4306551,95.45,772.4992,100.0,25.0,2562.0,32652.615144418425,80.0,0,0.33899545632891714
4306601,57.45,738.687,77.14,135.0,36981.0,61874.259755009334,64.81,1,0.33899545632891714
4306700,81.25,771.5918,84.21,16.0,3079.0,36445.59922052614,80.0,0,0.33899545632891714
4306734,76.88,767.9819,95.92,47.0,4470.0,51066.219239373604,77.8,0,0.33899545632891714
4306759,,,,,1888.0,47512.71186440678,80.0,0,0.33899545632891714
4306767,47.65,733.8812,,196.0,39559.0,66318.43575418995,,1,0.33899545632891714
4306809,80.77,767.2515,85.82,121.0,22962.0,61467.72929187353,80.0,0,0.33899545632891714
4306908,63.87,746.081,83.96,89.0,23819.0,49940.29976069524,69.06,0,0.33899545632891714
4306924,76.92,760.0118,92.86,13.0,1296.0,39157.40740740741,77.83,0,0.33899545632891714
4306932,28.49,720.2286,,27.0,9164.0,52263.640331732866,56.56,1,0.33899545632891714
4306957,79.48,757.7439,76.19,16.0,2685.0,78104.6554934823,79.63,0,0.33899545632891714
4306973,73.33,751.6831,88.24,15.0,3054.0,49785.85461689588,75.37,0,0.33899545632891714
4307005,61.21,744.659,89.54,368.0,105705.0,80385.09058228086,67.3,0,0.33899545632891714
4307054,61.92,744.9443,97.37,37.0,3034.0,53867.50164798945,67.77,0,0.33899545632891714
4307203,91.99,775.5231,90.24,37.0,4930.0,32793.509127789046,80.0,0,0.33899545632891714
4307302,67.41,748.7363,98.21,55.0,6787.0,44174.30381611904,71.41,0,0.33899545632891714
4307401,84.43,765.9761,80.0,32.0,3195.0,113859.46791862283,80.0,0,0.33899545632891714
4307450,97.22,776.5741,94.87,37.0,3226.0,31415.37507749535,80.0,0,0.33899545632891714
4307559,73.44,762.6299,89.33,67.0,5582.0,71277.67825152275,75.45,0,0.33899545632891714
4307609,67.25,751.6323,86.49,480.0,47924.0,48184.54219180369,71.3,0,0.33899545632891714
